number,within_refs,cross_refs,commit_refs
412,[],[],['/matplotlib/matplotlib/commit/5bbaeee89afd21f209ef6a1784c1726fe61c6f9b']
408,['/matplotlib/matplotlib/issues/4212'],[],['/matplotlib/matplotlib/pull/408/commits/af9c4d751b3546b845ebb6ea183208d48ff62229']
402,[],[],[]
396,[],[],"['/mdboom/matplotlib/commit/0e6a2b6e1e79e8bc2e3aba1a956c4a4b995ad211', '/matplotlib/matplotlib/commit/0e6a2b6e1e79e8bc2e3aba1a956c4a4b995ad211', '/mdboom/matplotlib/commit/cd3634bfeaaf36ffae18d4697a9c7bbce10f12c3', '/mdboom/matplotlib/commit/497681c2ab6856d10ec180c0dd5f8d12296e05c6']"
370,[],[],['/matplotlib/matplotlib/commit/1d39edadee9acc43645c1d265ca24cf540bd1012']
353,"['/matplotlib/matplotlib/issues/1081', '/matplotlib/matplotlib/issues/1115']",[],[]
350,[],[],[]
347,['/matplotlib/matplotlib/issues/4063'],[],"['/mdboom/matplotlib/commit/085173213cd0398baa1bcffc00a409cb8f8273d4', '/matplotlib/matplotlib/commit/340c25623bfd3f601bc8b13825467e463135ca3c']"
345,['/matplotlib/matplotlib/issues/4063'],[],[]
332,[],[],['/mdboom/matplotlib/commit/32293edf29bed8ffc74ede12b648dd9b37bae903']
331,['/matplotlib/matplotlib/issues/1139'],[],[]
316,[],[],['/mdboom/matplotlib/commit/d5a20a194fc58485261ec86d81c40946d5ddaebe']
225,"['/matplotlib/matplotlib/issues/982', '/matplotlib/matplotlib/issues/985']",[],"['/pelson/matplotlib/commit/cc9a935993d1ba1f82cea6ef5f39d3f54b83ebb1', '/matplotlib/matplotlib/commit/c28e8d7663913e6383be27f0a54ab3d80a3d505c']"
203,[],[],['/ianthomas23/matplotlib/commit/c4f603e5ec5e941c3b30a3d1aa4f4b3aa2af7421']
186,"['/matplotlib/matplotlib/issues/1609', '/matplotlib/matplotlib/issues/178', '/matplotlib/matplotlib/issues/4784']",[],[]
181,['/matplotlib/matplotlib/issues/1609'],[],"['/WeatherGod/matplotlib/commit/9bb3520e387f7e253d66693324e0c53f85f7c970', '/matplotlib/matplotlib/commit/9bb3520e387f7e253d66693324e0c53f85f7c970']"
178,"['/matplotlib/matplotlib/issues/1609', '/matplotlib/matplotlib/issues/1299', '/matplotlib/matplotlib/issues/1928', '/matplotlib/matplotlib/issues/4784']",[],['/ianthomas23/matplotlib/commit/5c62b21020b4511edfa60612fddb06656f3498e5']
166,"['/matplotlib/matplotlib/issues/1609', '/matplotlib/matplotlib/issues/2654']",['/pymc-devs/pymc3/issues/491'],[]
163,"['/matplotlib/matplotlib/issues/1609', '/matplotlib/matplotlib/issues/2147']",[],[]
162,['/matplotlib/matplotlib/issues/1609'],[],[]
128,['/matplotlib/matplotlib/issues/1609'],[],"['/matplotlib/matplotlib/pull/128/commits/a329dcd8c78f697b68f1a693a4c374b7890b7f20', '/matplotlib/matplotlib/pull/128/commits/a988fb0845a5e4156348aa2dbed81b8f82a5504c']"
125,['/matplotlib/matplotlib/issues/1609'],[],[]
113,"['/matplotlib/matplotlib/issues/1209', '/matplotlib/matplotlib/issues/786', '/matplotlib/matplotlib/issues/1223', '/matplotlib/matplotlib/issues/1230', '/matplotlib/matplotlib/issues/1609']",[],[]
110,['/matplotlib/matplotlib/issues/1609'],[],['/WeatherGod/matplotlib/commit/fcd9fd899f1bff24ba0a5f7c523594c030345ed2']
