number,itype,close_author,close_time,close,close_type,related_pr,#comment,#participants,part_names
2099,issue,minrk,2012-07-21T16:14:51Z,7fedb4a,close,['#2185'],2,3,"['takluyver', 'fperez', 'minrk']"
2098,issue,minrk,2013-01-19T21:31:41Z,,close,[],2,2,"['fperez', 'minrk']"
2097,issue,takluyver,2012-09-29T12:40:56Z,d347c34,close,['#2389'],8,5,"['fperez', 'nebulans', 'noinflection', 'takluyver', 'minrk']"
2085,issue,Carreau,2012-07-10T19:53:55Z,a9e7148,close,['#2086'],4,5,"['ibeex', 'Carreau', 'bfroehle', 'fperez', 'minrk']"
2082,issue,Carreau,2012-07-05T16:54:37Z,dd5f651,close,['#2101'],8,3,"['bfroehle', 'fperez', 'Carreau']"
2080,issue,bfroehle,2012-11-03T15:27:08Z,66c77ff,close,['#2294'],17,5,"['denisri', 'Carreau', 'fperez', 'jdmarch', 'bfroehle']"
2075,issue,minrk,2012-07-01T23:21:54Z,70ea9a8,close,['#2076'],4,3,"['jenshnielsen', 'fperez', 'minrk']"
2071,issue,minrk,2013-01-19T22:09:38Z,,close,[],16,5,"['sunqiang', 'minrk', 'fperez', 'jstenar', 'temp4746']"
2057,issue,fperez,2012-07-01T06:58:44Z,ba2907d,close,['#2063'],20,3,"['juliantaylor', 'fperez', 'minrk']"
2056,issue,Carreau,2012-06-30T14:39:25Z,e7a6506,close,['#2061'],1,2,"['juliantaylor', 'Carreau']"
2054,issue,minrk,2012-06-30T22:57:24Z,e682e91,close,['#2068'],1,1,['minrk']
2039,issue,wkerzendorf,2012-06-25T21:58:25Z,,close,[],6,2,"['wkerzendorf', 'minrk']"
2018,issue,fperez,2014-02-02T02:20:22Z,,close,"['#1888', '#2148']",7,4,"['jdmarch', 'fperez', 'jstenar', 'minrk']"
1984,issue,minrk,2012-06-20T20:50:09Z,,close,['#1981'],18,3,"['tkf', 'minrk', 'takluyver']"
1982,issue,minrk,2012-06-20T03:38:23Z,cb305fc,close,['#1988'],2,2,"['tburnett', 'minrk']"
1963,issue,minrk,2012-06-15T00:53:59Z,6927660,close,[],9,3,"['kernc', 'minrk', 'takluyver']"
1961,issue,minrk,2012-06-15T00:53:59Z,4eb5db2,close,['#1962'],3,3,"['kernc', 'takluyver', 'minrk']"
1941,issue,minrk,2012-06-13T09:39:00Z,3606205,close,['#1942'],3,2,"['juliantaylor', 'minrk']"
1924,issue,fperez,2012-06-13T07:24:43Z,21edb9c,close,['#1925'],8,4,"['fperez', 'takluyver', 'minrk', 'int3']"
1916,issue,takluyver,2012-06-12T22:39:15Z,2e28c7b,close,"['#1893', '#1932']",6,4,"['minrk', 'fperez', 'takluyver', 'bfroehle']"
1914,issue,takluyver,2012-06-11T21:23:09Z,08402f9,close,['#1715'],5,3,"['jstenar', 'fperez', 'takluyver']"
1912,issue,ellisonbg,2013-07-01T04:42:40Z,#3488,close,"['#1911', '#1893', '#3488']",1,1,['fperez']
1908,issue,fperez,2012-06-11T19:31:04Z,4af3a6a,close,[],6,3,"['jstenar', 'takluyver', 'fperez']"
1904,issue,minrk,2012-06-11T07:51:57Z,cf4447b,close,['#1906'],3,2,"['fperez', 'minrk']"
1901,issue,jdmarch,2012-06-24T23:49:01Z,bbc8619,close,"['#1888', '#2025']",10,2,"['jdmarch', 'minrk']"
1890,issue,fperez,2012-06-12T04:14:19Z,df97f2d,close,['#1921'],1,1,['fperez']
1885,issue,minrk,2012-06-25T01:54:00Z,48d4896,close,['#2030'],1,2,"['juliantaylor', 'minrk']"
1884,issue,minrk,2012-09-06T02:44:34Z,c1d0b69,close,['#2378'],1,1,['minrk']
1874,issue,fperez,2012-06-08T04:10:47Z,7067c17,close,['#1882'],2,3,"['ivanov', 'takluyver', 'fperez']"
1860,issue,Carreau,2012-06-10T19:22:49Z,981ef5c,close,['#1875'],4,2,"['Carreau', 'takluyver']"
1840,issue,Carreau,2012-06-08T03:12:44Z,81fb4e9,close,['#1841'],2,2,"['fperez', 'Carreau']"
1827,issue,takluyver,2012-06-08T21:12:26Z,bcfb30d,close,['#1864'],4,3,"['takluyver', 'minrk', 'fperez']"
1824,issue,minrk,2013-10-06T19:45:12Z,#4346,close,"['#4221', '#4346']",1,1,['amir-f']
1802,issue,fperez,2012-05-31T18:33:29Z,,close,['#1807'],3,2,"['takluyver', 'fperez']"
1799,issue,fperez,2012-06-11T06:11:45Z,44b8121,close,['#1845'],8,3,"['fperez', 'takluyver', 'bfroehle']"
1789,issue,takluyver,2013-04-20T13:07:45Z,,close,[],7,3,"['timo', 'takluyver', 'fperez']"
1781,issue,minrk,2012-06-06T23:24:06Z,66a567b,close,['#1815'],2,2,"['bfroehle', 'minrk']"
1777,issue,takluyver,2012-05-31T00:55:56Z,0eeff21,close,['#1792'],5,3,"['buzmakov', 'fperez', 'takluyver']"
1775,issue,fperez,2012-06-01T01:02:34Z,8a438b4,close,['#1813'],9,3,"['takluyver', 'fperez', 'minrk']"
1774,issue,fperez,2012-06-11T05:14:28Z,,close,"['#1776', '#1782']",6,3,"['jenshnielsen', 'Carreau', 'fperez']"
1772,issue,minrk,2012-06-01T17:06:07Z,,close,[],3,3,"['piti118', 'Carreau', 'minrk']"
1767,issue,Carreau,2012-06-17T14:42:39Z,3ee91c3,close,"['#1732', '#1829', '#1944']",7,4,"['fperez', 'asmeurer', 'Carreau', 'ellisonbg']"
1766,issue,takluyver,2012-05-27T09:31:34Z,,close,[],4,3,"['takluyver', 'minrk', 'fperez']"
1738,issue,ellisonbg,2012-05-31T20:44:46Z,,close,['#1630'],2,2,"['minrk', 'ellisonbg']"
1730,issue,takluyver,2014-11-24T20:28:40Z,#7005,close,"['#6926', '#7005']",2,2,"['dmd', 'bfroehle']"
1723,issue,fperez,2012-05-11T01:17:51Z,68fa263,close,['#1724'],1,2,"['minrk', 'fperez']"
1722,issue,jstenar,2012-05-10T18:17:42Z,,close,[],4,2,"['jstenar', 'takluyver']"
1696,issue,Carreau,2012-05-06T08:42:06Z,a32ceb2,close,['#1698'],4,3,"['piti118', 'fperez', 'Carreau']"
1688,issue,jstenar,2012-09-06T13:05:23Z,,close,"['#1715', '#2043']",18,4,"['jstenar', 'minrk', 'fperez', 'takluyver']"
1683,issue,minrk,2012-05-02T22:09:18Z,,close,['#1687'],2,2,"['takluyver', 'minrk']"
1679,issue,bfroehle,2012-11-08T18:11:58Z,63dfa20,close,['#2554'],3,2,"['fperez', 'bfroehle']"
1678,issue,minrk,2012-06-15T20:44:18Z,172b680,close,['#1965'],7,4,"['ivanov', 'fperez', 'takluyver', 'minrk']"
1677,issue,fperez,2012-05-01T00:43:57Z,,close,[],9,3,"['ivanov', 'minrk', 'fperez']"
1667,issue,minrk,2012-04-28T19:45:39Z,feff928,close,['#1669'],2,2,"['takluyver', 'minrk']"
1653,issue,minrk,2012-04-27T19:40:41Z,8bfca10,close,['#1656'],5,3,"['takluyver', 'fperez', 'minrk']"
1647,issue,kaazoo,2012-05-31T21:30:54Z,,close,['#1630'],11,2,"['kaazoo', 'minrk']"
1636,issue,fperez,2012-04-23T02:36:57Z,9b5abe1,close,['#1645'],3,3,"['jenshnielsen', 'fperez', 'takluyver']"
1635,issue,minrk,2012-06-20T20:53:11Z,,close,[],10,4,"['minrk', 'fperez', 'jstenar', 'ivanov']"
1632,issue,jdmarch,2012-06-11T04:14:57Z,e241de7,close,"['enthought/ipython#1', '#1708', '#1709', '#1902']",19,6,"['jdmarch', 'fperez', 'takluyver', 'mwiebe', 'minrk', 'jstenar']"
1628,issue,jdmarch,2012-04-19T18:56:44Z,e3e7134,close,['#1631'],3,3,"['minrk', 'fperez', 'jdmarch']"
1622,issue,takluyver,2012-04-18T20:04:32Z,74f5db3,close,['#1625'],2,1,['takluyver']
1593,issue,minrk,2012-06-11T01:55:43Z,,close,"['#1702', '#1816']",6,4,"['takluyver', 'fperez', 'ellisonbg', 'minrk']"
1591,issue,takluyver,2013-08-21T19:17:02Z,6072327,close,['#4084'],7,3,"['andrewgohlk', 'takluyver', 'stonebig']"
1578,issue,ellisonbg,2014-01-26T21:52:40Z,,close,[],2,1,['ellisonbg']
1577,issue,fperez,2012-06-10T23:33:26Z,41f79e7,close,"['#1752', '#1889']",6,4,"['ellisonbg', 'invisibleroads', 'Carreau', 'fperez']"
1574,issue,fperez,2012-04-14T00:38:42Z,,close,['#1573'],2,2,"['jdmarch', 'fperez']"
1572,issue,minrk,2012-06-13T07:09:56Z,ee28689,close,['#1935'],2,3,"['matthew-brett', 'alexlouden', 'minrk']"
1564,issue,ivanov,2012-04-15T05:53:26Z,,close,['#1565'],4,2,"['ivanov', 'minrk']"
1561,issue,fperez,2012-04-14T03:30:00Z,9249576,close,['#1569'],1,2,"['jdmarch', 'fperez']"
1551,issue,minrk,2013-12-13T19:59:06Z,,close,[],5,4,"['jstenar', 'minrk', 'ihnorton', 'ArcTanSusan']"
1549,issue,fperez,2012-06-11T19:41:54Z,,close,[],11,6,"['feuermelder', 'pv', 'takluyver', 'fperez', 'orodbhen', 'gojomo']"
1545,issue,fperez,2012-04-15T00:20:50Z,c4cf940,close,"['#1480', '#1954']",1,2,"['minrk', 'fperez']"
1542,issue,minrk,2012-06-13T07:18:55Z,8d53f9a,close,['#1937'],7,4,"['fperez', 'takluyver', 'ivanov', 'minrk']"
1532,issue,minrk,2012-05-31T03:13:19Z,090f718,close,['#1707'],1,2,"['klonuo', 'minrk']"
1520,issue,fperez,2012-04-24T05:59:07Z,64a5061,close,['#1652'],20,5,"['dfarmer', 'takluyver', 'fperez', 'minrk', 'wesm']"
1518,issue,minrk,2012-03-26T20:47:31Z,,close,['#1519'],2,2,"['doerwalter', 'minrk']"
1512,issue,minrk,2012-04-26T00:45:31Z,538bc5a,close,['#1662'],2,3,"['asmeurer', 'bfroehle', 'minrk']"
1507,issue,minrk,2012-03-16T23:30:01Z,7db18f8,close,['#1508'],2,2,"['juliantaylor', 'minrk']"
1503,issue,fperez,2012-06-11T02:16:08Z,,close,['#1883'],36,10,"['chrodan', 'ellisonbg', 'pynixwang', 'rrrsadowski', 'certik', 'fperez', 'mcelrath', 'minrk', 'jtratner', 'ivanov']"
1500,issue,minrk,2012-04-25T18:03:53Z,,close,[],4,3,"['andrewgiessel', 'bfroehle', 'minrk']"
1499,issue,fperez,2012-04-14T09:33:30Z,d13bbaf,close,['#1502'],3,3,"['juliantaylor', 'minrk', 'fperez']"
1494,issue,Carreau,2012-04-02T13:19:50Z,,close,[],8,4,"['Carreau', 'takluyver', 'minrk', 'jeffhsu3']"
1487,issue,fperez,2012-04-15T00:33:15Z,,close,[],3,3,"['timmie', 'takluyver', 'fperez']"
1482,issue,minrk,2012-03-15T23:07:29Z,,close,['#1483'],4,3,"['ahmadia', 'takluyver', 'minrk']"
1479,issue,takluyver,2012-04-23T14:22:10Z,72d5107,close,['#1633'],1,1,['takluyver']
1470,issue,takluyver,2012-04-18T20:08:56Z,975e8c4,close,"['#1595', '#1624']",1,1,['takluyver']
1464,issue,Carreau,2012-07-28T10:41:02Z,43a8117,close,"['cschin/ipython#1', '#2078', '#2079']",6,5,"['cschin', 'takluyver', 'ellisonbg', 'fperez', 'Carreau']"
1461,issue,fperez,2012-06-13T07:23:01Z,958821f,close,"['#1786', '#1936', '#2079']",2,3,"['Carreau', 'takluyver', 'fperez']"
1459,issue,minrk,2013-06-19T21:14:39Z,,close,"['#2351', '#2352']",5,3,"['Carreau', 'ellisonbg', 'minrk']"
1456,issue,takluyver,2012-08-02T09:36:19Z,298fdab,close,"['#2232', '#2512', '#5712']",12,5,"['mwiebe', 'takluyver', 'nealmcb', 'rainwoodman', 'merwok']"
1442,issue,fperez,2012-05-10T00:07:26Z,6cbe507,close,['#1691'],6,4,"['yigiter', 'takluyver', 'minrk', 'fperez']"
1439,issue,fperez,2012-02-28T23:14:52Z,5c23e25,close,['#1451'],6,4,"['joonro', 'ellisonbg', 'minrk', 'fperez']"
1428,issue,fperez,2012-06-11T20:42:51Z,967ce49,close,['#1440'],25,4,"['jstenar', 'fperez', 'takluyver', 'Carreau']"
1426,issue,minrk,2012-06-11T02:05:04Z,,close,[],3,3,"['fperez', 'mwiebe', 'minrk']"
1425,issue,fperez,2012-07-07T21:23:50Z,,close,[],5,3,"['fperez', 'cschin', 'piti118']"
1423,issue,ivanov,2014-06-17T04:49:07Z,,close,[],4,3,"['kuchi', 'minrk', 'ivanov']"
1421,issue,takluyver,2012-04-15T21:52:45Z,3e1a509,close,"['#1452', '#1599']",3,3,"['ShereKahn', 'takluyver', 'yigiter']"
1412,issue,minrk,2012-02-27T21:20:51Z,4480299,close,['#1414'],2,2,"['wesm', 'minrk']"
1409,issue,Carreau,2012-06-12T18:00:21Z,,close,[],2,1,['Carreau']
1408,issue,minrk,2012-02-21T15:21:14Z,,close,['#1413'],2,2,"['takluyver', 'minrk']"
1407,issue,fperez,2012-02-15T13:22:10Z,,close,[],19,6,"['pshchelo', 'fperez', 'minrk', 'venabled', 'cbmoore', 'Carreau']"
1401,issue,minrk,2012-03-25T06:49:20Z,bbcc4ed,close,['#1477'],2,2,"['disjunctor', 'minrk']"
1392,issue,takluyver,2015-06-22T19:28:03Z,,close,[],17,8,"['aweinstein', 'fperez', 'takluyver', 'minrk', 'anntzer', 'dashesy', 'jrovegno', 'slehar']"
1381,issue,minrk,2013-05-13T15:22:42Z,,close,[],5,4,"['fperez', 'v923z', 'tburnett', 'minrk']"
1373,issue,minrk,2013-06-19T21:17:40Z,,close,[],7,5,"['rrrsadowski', 'tburnett', 'thisch', 'ellisonbg', 'minrk']"
1360,issue,takluyver,2012-02-17T20:19:55Z,,close,['#1368'],7,4,"['reckoner', 'ellisonbg', 'minrk', 'takluyver']"
1359,issue,fperez,2012-02-02T21:41:05Z,54c3e06,close,['#1361'],2,2,"['miham', 'fperez']"
1356,issue,minrk,2014-11-14T00:09:23Z,,close,['#1415'],3,3,"['eteq', 'takluyver', 'minrk']"
1349,issue,minrk,2013-10-16T10:55:06Z,#4363,close,['#4363'],8,4,"['Carreau', 'takluyver', 'ellisonbg', 'minrk']"
1345,issue,minrk,2012-02-08T23:14:49Z,8e8b2a9,close,['#1353'],6,3,"['jordens', 'takluyver', 'minrk']"
1344,issue,fperez,2012-02-02T21:41:04Z,54c3e06,close,['#1361'],5,3,"['v923z', 'fperez', 'ellisonbg']"
1339,issue,fperez,2012-02-02T21:41:04Z,54c3e06,close,['#1361'],7,3,"['fperez', 'ellisonbg', 'markvoorhies']"
1337,issue,fperez,2012-02-02T21:41:04Z,54c3e06,close,['#1361'],2,1,['fperez']
1323,issue,takluyver,2013-08-16T22:17:48Z,,close,[],6,3,"['mwiebe', 'takluyver', 'stonebig']"
1321,issue,Carreau,2016-07-25T22:46:02Z,,close,['#1424'],6,3,"['mwiebe', 'minrk', 'Carreau']"
1317,issue,takluyver,2012-01-29T19:25:54Z,9fbeb53,close,['#1341'],19,3,"['wesm', 'takluyver', 'minrk']"
1313,issue,minrk,2012-04-27T20:38:19Z,,close,[],10,5,"['ivanov', 'ellisonbg', 'fperez', 'minrk', 'allo-']"
1308,issue,bfroehle,2012-11-08T18:29:20Z,,close,[],6,4,"['bshanks', 'fperez', 'minrk', 'bfroehle']"
1305,issue,minrk,2014-11-14T00:08:31Z,,close,[],2,2,"['airdrik', 'minrk']"
1304,issue,minrk,2012-01-23T22:14:21Z,1487f2f,close,['#1312'],4,2,"['minrk', 'ellisonbg']"
1302,issue,fperez,2012-01-21T03:04:09Z,6bc0f53,close,['#1306'],5,3,"['wesm', 'ivanov', 'fperez']"
1297,issue,minrk,2012-06-25T19:05:46Z,280759b,close,['#2038'],3,2,"['eggsyntax', 'minrk']"
1290,issue,fperez,2012-01-20T00:12:25Z,,close,['#1291'],4,3,"['stefanv', 'fperez', 'ellisonbg']"
1286,issue,minrk,2016-02-01T10:30:28Z,,close,"['#2895', '#3112']",8,5,"['segasai', 'kanzure', 'bfroehle', 'minrk', 'tacaswell']"
1281,issue,minrk,2012-01-18T20:56:54Z,8e9cbc1,close,['#1283'],4,3,"['rameshvs', 'fperez', 'minrk']"
1271,issue,ellisonbg,2015-01-12T00:37:19Z,,close,[],3,4,"['ivanov', 'minrk', 'fperez', 'ellisonbg']"
1269,issue,ivanov,2012-01-18T06:22:53Z,84910f5,close,['#1284'],6,4,"['wesm', 'takluyver', 'ivanov', 'fperez']"
1268,issue,minrk,2012-03-07T00:08:26Z,,close,['#1288'],5,4,"['ivanov', 'fperez', 'takluyver', 'minrk']"
1260,issue,minrk,2012-01-14T04:18:21Z,1c4daed,close,"['#1262', '#1266']",7,4,"['minrk', 'fperez', 'ellisonbg', 'bluescarni']"
1258,issue,fperez,2012-06-28T01:51:25Z,28ad69d,close,['#2015'],18,6,"['wesm', 'fperez', 'rkern', 'takluyver', 'bfroehle', 'jseabold']"
1255,issue,ellisonbg,2012-04-12T19:47:04Z,,close,[],5,3,"['Krastanov', 'minrk', 'ellisonbg']"
1254,issue,ellisonbg,2012-02-07T19:51:36Z,,close,[],4,4,"['juliantaylor', 'minrk', 'takluyver', 'ellisonbg']"
1251,issue,takluyver,2012-01-21T01:40:46Z,,close,['#1259'],10,4,"['kaazoo', 'minrk', 'takluyver', 'bfroehle']"
1241,issue,minrk,2012-03-16T23:33:05Z,db762d9,close,['#1496'],1,2,"['fperez', 'minrk']"
1240,issue,minrk,2012-05-03T18:04:27Z,79e365b,close,['#1689'],2,2,"['rabbitmcrabbit', 'minrk']"
1237,issue,ellisonbg,2012-04-12T19:11:23Z,,close,[],2,1,['ellisonbg']
1235,issue,ellisonbg,2012-01-24T03:30:44Z,,close,[],1,1,['ellisonbg']
1232,issue,fperez,2012-01-17T18:50:46Z,,close,[],30,7,"['anderwm', 'fperez', 'minrk', 'dwf', 'kyzyl', 'osiloke', 'Carreau']"
1228,issue,ellisonbg,2015-01-12T00:37:19Z,,close,['#1597'],15,5,"['rabbitmcrabbit', 'minrk', 'punchagan', 'fperez', 'ellisonbg']"
1226,issue,takluyver,2012-05-05T11:34:49Z,,close,['#1245'],8,2,"['gbrandonp', 'takluyver']"
1225,issue,fperez,2012-01-13T00:11:10Z,3782b5c,close,['#1229'],4,3,"['culler', 'takluyver', 'fperez']"
1209,issue,minrk,2013-01-19T22:52:52Z,,close,[],3,2,"['Carreau', 'minrk']"
1205,issue,ellisonbg,2012-01-31T20:52:11Z,,close,['#1206'],3,2,"['minrk', 'ellisonbg']"
1204,issue,piti118,2011-12-24T21:18:07Z,,close,['#1207'],4,2,"['piti118', 'minrk']"
1201,issue,takluyver,2012-04-15T21:37:54Z,e913c0b,close,['#1602'],2,3,"['ColMcp', 'fperez', 'takluyver']"
1200,issue,minrk,2013-01-19T22:35:52Z,,close,[],9,3,"['robert99', 'takluyver', 'minrk']"
1198,issue,minrk,2012-01-06T10:06:48Z,,close,['#1187'],15,3,"['anderwm', 'minrk', 'ellisonbg']"
1197,issue,takluyver,2011-12-28T18:33:53Z,010073c,close,['#1259'],13,3,"['holmboe', 'minrk', 'takluyver']"
1191,issue,minrk,2011-12-21T10:05:58Z,,close,['#1187'],4,2,"['hayne', 'minrk']"
1186,issue,Carreau,2011-12-25T22:14:10Z,,close,[],2,1,['Carreau']
1184,issue,minrk,2014-01-29T03:56:31Z,,close,[],22,5,"['efiring', 'fperez', 'takluyver', 'jenshnielsen', 'minrk']"
1183,issue,takluyver,2012-06-24T18:43:34Z,,close,[],6,3,"['juliantaylor', 'bfroehle', 'takluyver']"
1181,issue,ellisonbg,2014-01-29T19:07:20Z,#4915,close,['#4915'],2,2,"['rabbitmcrabbit', 'minrk']"
1170,issue,fperez,2011-12-18T02:39:29Z,c8874d7,close,['#1173'],8,3,"['juliantaylor', 'fperez', 'minrk']"
1157,issue,fperez,2011-12-15T22:09:53Z,464cb89,close,"['#1160', '#9495']",24,9,"['fperez', 'bfroehle', 'minrk', 'juliantaylor', 'Carreau', 'isofer', 'jclevesque', 'keflavich', 'MaxNoe']"
1156,issue,fperez,2011-12-15T22:44:49Z,688cc09,close,"['#1158', '#1159']",7,4,"['Midnighter', 'takluyver', 'fperez', 'bfroehle']"
1148,issue,minrk,2011-12-13T20:09:17Z,26662f4,close,[],6,3,"['jstenar', 'minrk', 'takluyver']"
1145,issue,Carreau,2013-07-06T16:54:58Z,#3529,close,['#3529'],2,2,"['miham', 'minrk']"
1136,issue,takluyver,2011-12-13T00:15:41Z,,close,['#1140'],7,3,"['g2p', 'takluyver', 'fperez']"
1134,issue,epatters,2011-12-14T04:23:33Z,cbfb011,close,[],5,4,"['bfroehle', 'Carreau', 'fperez', 'epatters']"
1128,pr,minrk,2011-12-13T04:35:25Z,d6447c1,merge,[],7,3,"['minrk', 'takluyver', 'fperez']"
1119,issue,takluyver,2011-12-13T00:18:58Z,,close,"['#1129', '#1143']",4,1,['takluyver']
1117,issue,takluyver,2011-12-09T18:47:40Z,,close,['#1121'],7,2,"['bfroehle', 'takluyver']"
1107,issue,takluyver,2012-03-05T12:37:51Z,,close,['#1447'],7,4,"['gpjt', 'fperez', 'minrk', 'takluyver']"
1103,issue,takluyver,2011-12-15T23:24:08Z,0c6c879,close,[],1,1,['takluyver']
1100,issue,takluyver,2011-12-06T01:07:10Z,411ba6a,close,['#1106'],2,2,"['juliantaylor', 'takluyver']"
1095,issue,minrk,2011-12-04T22:18:13Z,a6de8a3,close,[],3,4,"['bfroehle', 'fperez', 'Carreau', 'minrk']"
1088,issue,minrk,2011-12-07T22:21:09Z,7a144e2,close,['#1091'],4,4,"['Carreau', 'takluyver', 'fperez', 'minrk']"
1087,issue,Carreau,2011-12-06T06:50:06Z,,close,['#1099'],7,2,"['Carreau', 'fperez']"
1076,issue,fperez,2011-12-01T19:03:13Z,,close,['#1081'],5,3,"['fperez', 'minrk', 'takluyver']"
1075,issue,fperez,2011-12-01T22:47:51Z,4b8920a,close,['#1078'],14,5,"['fperez', 'gsever', 'minrk', 'stonebig', 'Carreau']"
1074,issue,minrk,2011-11-30T22:59:52Z,13c8185,close,[],2,2,"['kcarnold', 'minrk']"
1071,issue,minrk,2011-12-06T00:49:07Z,0040446,close,['#1077'],10,4,"['pv', 'fperez', 'ellisonbg', 'minrk']"
1067,issue,minrk,2011-12-06T05:27:41Z,fd88eb7,close,[],1,2,"['takluyver', 'minrk']"
1063,issue,takluyver,2011-11-30T22:20:46Z,,close,['#1064'],9,4,"['jstenar', 'takluyver', 'minrk', 'fperez']"
1062,issue,jstenar,2012-05-31T18:28:53Z,,close,[],12,3,"['jstenar', 'takluyver', 'fperez']"
1058,issue,fperez,2011-11-28T21:01:59Z,52fc956,close,[],4,2,"['fperez', 'stefanv']"
1057,issue,fperez,2011-11-30T06:06:30Z,a5fd0a3,close,['#1065'],18,4,"['fperez', 'takluyver', 'Carreau', 'minrk']"
1055,issue,takluyver,2011-11-27T20:22:38Z,,close,[],7,3,"['Carreau', 'takluyver', 'fperez']"
1051,issue,takluyver,2011-11-27T12:26:13Z,,close,[],2,2,"['hpaulj', 'takluyver']"
1043,issue,takluyver,2011-11-25T12:20:06Z,,close,[],7,4,"['miham', 'Carreau', 'takluyver', 'jenshnielsen']"
1031,issue,fperez,2011-11-24T01:58:43Z,a329ff0,close,['#1032'],3,2,"['Carreau', 'fperez']"
1024,issue,minrk,2011-11-21T21:13:33Z,b3785ba,close,[],5,3,"['jenshnielsen', 'takluyver', 'minrk']"
1022,issue,takluyver,2011-11-24T22:03:03Z,,close,['#1023'],9,3,"['takluyver', 'fperez', 'minrk']"
1018,issue,minrk,2011-12-06T05:27:41Z,9f99569,close,[],5,4,"['stefanv', 'fperez', 'takluyver', 'minrk']"
1010,issue,fperez,2011-11-24T23:59:30Z,,close,['#1015'],9,3,"['paykroyd', 'takluyver', 'fperez']"
1009,issue,takluyver,2011-11-20T21:59:48Z,,close,['#1019'],23,4,"['jdmarch', 'takluyver', 'minrk', 'fperez']"
993,issue,fperez,2011-12-06T01:40:32Z,2ee14fc,close,['#1053'],19,3,"['fperez', 'minrk', 'takluyver']"
992,issue,fperez,2011-11-20T08:48:20Z,,close,['#997'],6,2,"['fperez', 'minrk']"
988,issue,fperez,2011-11-11T01:59:17Z,467b5b2,close,[],9,4,"['gsever', 'minrk', 'fperez', 'takluyver']"
986,issue,minrk,2011-11-10T03:20:12Z,55d81f8,close,[],4,2,"['takluyver', 'minrk']"
978,issue,fperez,2011-11-11T08:00:35Z,,close,['#979'],4,3,"['rxwen', 'minrk', 'fperez']"
971,issue,minrk,2011-11-05T21:44:51Z,8ddc568,close,[],13,5,"['jdmarch', 'fperez', 'minrk', 'prabhuramachandran', 'takluyver']"
966,issue,buchs-kevin,2012-04-25T18:53:17Z,,close,[],4,3,"['buchs-kevin', 'minrk', 'bfroehle']"
962,issue,minrk,2011-11-01T19:56:41Z,,close,[],2,2,"['takluyver', 'minrk']"
958,issue,janrito,2011-11-02T10:18:55Z,,close,[],5,2,"['janrito', 'minrk']"
952,issue,minrk,2011-11-11T04:16:43Z,,close,['#955'],5,2,"['fperez', 'minrk']"
949,issue,takluyver,2011-11-02T19:28:01Z,71b3a3d,close,['#961'],3,2,"['fperez', 'takluyver']"
947,issue,thisch,2011-10-30T21:33:17Z,,close,[],22,5,"['thisch', 'takluyver', 'fperez', 'epatters', 'minrk']"
946,issue,minrk,2011-11-02T19:49:13Z,dbc15c1,close,[],3,2,"['fperez', 'minrk']"
939,issue,minrk,2011-11-02T21:36:48Z,c3d885f,close,"['#815', '#3', '#964']",14,3,"['takluyver', 'fperez', 'minrk']"
934,issue,minrk,2011-10-30T23:11:44Z,,close,['#948'],11,3,"['certik', 'fperez', 'minrk']"
922,issue,minrk,2015-01-14T21:15:27Z,,close,[],8,5,"['catphive', 'takluyver', 'minrk', 'fperez', 'andreas-roehler']"
918,issue,minrk,2011-11-10T03:49:42Z,c956c22,close,['#968'],5,3,"['juliantaylor', 'minrk', 'takluyver']"
917,issue,minrk,2011-10-21T21:11:13Z,7e0d999,close,[],2,2,"['juliantaylor', 'minrk']"
915,issue,radeksz,2011-10-25T19:15:16Z,,close,['#937'],13,5,"['radeksz', 'bfroehle', 'minrk', 'slnovak', 'vsbuffalo']"
911,issue,minrk,2011-11-07T23:01:33Z,7c0ffa5,close,"['#929', '#965']",3,4,"['jstenar', 'takluyver', 'juliantaylor', 'minrk']"
908,issue,minrk,2011-10-29T04:14:02Z,,close,[],4,2,"['minrk', 'fperez']"
907,issue,takluyver,2011-10-20T21:03:11Z,2e01c88,close,[],2,1,['takluyver']
904,issue,minrk,2011-10-25T21:29:05Z,4c90e86,close,['#910'],19,4,"['hpaulj', 'minrk', 'takluyver', 'fperez']"
900,issue,minrk,2011-10-20T18:20:37Z,33cfae8,close,[],2,2,"['fperez', 'minrk']"
886,issue,minrk,2011-10-25T04:08:05Z,11bca29,close,[],9,3,"['fwerner', 'fperez', 'minrk']"
885,issue,minrk,2011-10-17T02:57:56Z,71ae352,close,[],8,3,"['fperez', 'minrk', 'ellisonbg']"
882,issue,fperez,2011-11-30T06:53:06Z,,close,"['#909', '#940']",12,4,"['abeld', 'takluyver', 'minrk', 'fperez']"
879,issue,ellisonbg,2012-04-12T19:57:54Z,,close,['#1386'],11,4,"['fperez', 'takluyver', 'Carreau', 'ellisonbg']"
875,issue,takluyver,2012-03-05T12:40:15Z,,close,[],3,2,"['minrk', 'takluyver']"
871,issue,minrk,2011-10-14T01:52:28Z,fec4f7e,close,[],5,2,"['fperez', 'minrk']"
869,issue,minrk,2011-10-26T18:06:32Z,2d60716,close,[],6,4,"['fperez', 'ivanov', 'takluyver', 'minrk']"
867,issue,minrk,2011-10-20T20:21:42Z,c64ec5b,close,[],3,3,"['satra', 'fperez', 'minrk']"
863,issue,minrk,2011-10-12T16:47:28Z,,close,[],6,4,"['cool-RR', 'takluyver', 'fperez', 'minrk']"
